data,retorno_liquido,retorno_bruto,custo,giro,alavancagem,n_views,n_taticas,benchmark_spy,acum_estrategia,acum_spy,excesso_acum,dd_estrategia,dd_spy
2026-03-11,-0.006897770499816867,-0.0068445738002131514,5.319669960371576e-05,0.2659834980185788,2.0,1,1,-0.0012551345486657706,0.21014429047705585,0.13899210537274653,0.07115218510430932,-0.04096085339629796,-0.027548834231815533
2026-03-12,-0.013185782335527434,-0.013131367125113971,5.441521041346385e-05,0.2720760520673192,2.0,1,1,-0.015184966271003186,0.19418759126824403,0.12169654866972257,0.07249104259852146,-0.05360653483466438,-0.04231547238420297
2026-03-13,-0.0028885831951580222,-0.0028855021029327702,3.0810922252520936e-06,0.015405461126260468,2.0,1,1,-0.00566013575260893,0.19073808106024037,0.11534759393101912,0.07539048712922125,-0.0563402710941483,-0.04773609681868152
2026-03-16,0.010077179977832237,0.010082195028909478,5.0150510772401965e-06,0.025075255386200982,2.0,1,1,0.01017686501045656,0.20273736300954304,0.12669833583419265,0.07603902717535038,-0.0468308421681316,-0.038045035621674717
2026-03-17,0.004132576049110366,0.004507594256374655,0.0003750182072642898,1.8750910363214488,2.0,2,1,0.002630544991105488,0.20770776662928658,0.1296621664980082,0.07804560013127837,-0.04289179813572486,-0.03551456980846024
2026-03-18,-0.013907156458482915,-0.013905860527351833,1.295931131081388e-06,0.00647965565540694,2.0,1,1,-0.013953644515257158,0.190911985762648,0.11389926220435975,0.07701272355828825,-0.05620245164674864,-0.04897265664149786
2026-03-19,-0.004909230753717758,-0.004906704467631947,2.5262860858116376e-06,0.012631430429058187,2.0,2,0,-0.002464381043311259,0.18506552401717102,0.11115418997842497,0.07391133403874606,-0.06083577159640785,-0.0513163503981412
2026-03-20,-0.015362256717852983,-0.01536026341538927,1.993302463713071e-06,0.009966512318565355,2.0,2,1,-0.014335696266852715,0.16686024320974235,0.09522502100525343,0.07163522220448892,-0.07526345357336806,-0.06491639105216285
2026-03-23,0.008608483629621131,0.008610107793152539,1.6241635314082421e-06,0.00812081765704121,2.0,2,1,0.010499991225476402,0.17690514051146922,0.10672487411573073,0.07018026639573849,-0.06730287415174196,-0.055098021363123806
2026-03-24,-0.004632870841074374,-0.0046305522393279425,2.3186017464314213e-06,0.011593008732157106,2.0,2,0,-0.0033568144771775055,0.1714526910032832,0.10300980403604654,0.06844288696723666,-0.07162393946963808,-0.058269882004525764
2026-03-25,0.005296716452896351,0.005297224750439687,5.082975433349223e-07,0.0025414877166746114,1.9999999999999998,2,0,0.0055726882440485515,0.1776575437455099,0.10915653380406853,0.06850100994144137,-0.0667065947153519,-0.053021913646905894
2026-03-26,-0.018370942952091962,-0.018370195852252167,7.470998397934087e-07,0.0037354991989670436,1.9993250877212334,2,1,-0.017858729983344035,0.1560228641922603,0.08934840675759981,0.0666744574346605,-0.08385207462139987,-0.06993373959122973
