data,retorno_liquido,retorno_bruto,custo,giro,alavancagem,n_views,n_taticas,benchmark_spy,acum_estrategia,acum_spy,excesso_acum,dd_estrategia,dd_spy
2025-09-09,0.002245585406414428,0.0022485659267651565,2.9805203507283387e-06,0.014902601753641692,1.9992414702150034,3,1,0.0023118846201510834,0.10261667983502543,0.08896028361509667,0.013656396219928757,-0.0005447810669363395,0.0
2025-09-10,0.0026688656699633074,0.002674356075748483,5.490405785175917e-06,0.027452028925879585,1.9995516145790406,3,1,0.002890900188266654,0.10555941563896609,0.09210835910401438,0.01345105653495171,0.0,0.0
2025-09-11,0.004568225407357128,0.004946540177657822,0.00037831477030069414,1.8915738515034706,2.0,3,1,0.008310195052279257,0.11060986025083097,0.10118399258639332,0.009425867664437648,0.0,0.0
2025-09-12,8.40903899701839e-05,0.0004181707031252253,0.0003340803131550414,1.670401565775207,1.9965651851489943,3,1,-0.000334630409346115,0.11070325186708407,0.1008155029361888,0.00988774893089528,0.0,-0.000334630409346115
2025-09-15,0.006146418344938873,0.006152978028500045,6.559683561171785e-06,0.032798417805858925,1.99852530148137,3,1,0.005323962798345239,0.1175300987101433,0.10667620372166287,0.01085389498848044,0.0,0.0
2025-09-16,-0.0023509232880655896,-0.002348777626342883,2.145661722706508e-06,0.01072830861353254,2.0,3,1,-0.0013768848246955567,0.11490287117597142,0.1051524380509068,0.009750433125064628,-0.0023509232880655206,-0.0013768848246955567
2025-09-17,-0.0014799083623439169,-0.0014600575764412344,1.9850785902682384e-05,0.09925392951341191,1.9143082746829654,3,1,-0.001242457061691904,0.11325291709371688,0.10377933360000435,0.009473583493712523,-0.0038273524993762686,-0.0026176311661140206
2025-09-18,0.005647845064316698,0.005666056657904339,1.821159358764098e-05,0.09105796793820489,1.9942582045749317,3,1,0.004672499536354291,0.1195403970868607,0.10893674202448778,0.01060365506237293,0.0,0.0
2025-09-19,0.005739999715316018,0.005746572926804067,6.573211488048858e-06,0.03286605744024429,1.9932791867127082,3,1,0.004952868450893266,0.12596655864742412,0.11442915982809732,0.011537398819326805,0.0,0.0
2025-09-22,0.004691893374582223,0.004693505025280943,1.611650698719645e-06,0.008058253493598224,1.9928850670304392,3,1,0.004730956629250382,0.13124947368394313,0.11970147584961599,0.01154799783432714,0.0,0.0
2025-09-23,-0.005752561903011453,-0.0057490044851143465,3.5574178971057805e-06,0.0177870894855289,1.9924440882334198,3,1,-0.005443378865093829,0.12474189105882716,0.11360651650076181,0.011135374558065347,-0.005752561903011433,-0.005443378865093829
