data,pi_SPY,pi_TIP,pi_TLT,pi_XLE,pi_XLF,pi_XLK,pi_XLP,pi_XLU,pi_XLV,poly_SPY,poly_TIP,poly_TLT,poly_XLE,poly_XLF,poly_XLK,poly_XLP,poly_XLU,poly_XLV,e_poly_bps,e_ff_bps,surpresa_bps,surpresa_liquida,dias_ate_evento
2025-04-23,0.00031731931258392634,1.7745986999192758e-05,3.7936095868591376e-05,0.00022951330031342672,0.0002601286347464207,0.0004369993633009053,0.00010188289215808417,0.0001312550720572892,0.00015147360367007007,-0.00277032232831547,-0.0003075821256998893,0.0007445576132768264,-0.0016752621456820617,-0.002207739598583242,-0.0037373800952412795,-0.001142283993911963,0.000296355430542283,-0.0013286204414060386,-2.318045862412762,-11.000000000000032,8.68195413758727,2.318423550714453,10.0
2025-04-24,0.0003186389885123,1.7991845542746413e-05,3.880915471629868e-05,0.00022932338089866127,0.00026111803591432345,0.0004394983079230731,0.00010134503123815974,0.00013162623890594166,0.00015191718332533625,-0.0023559144928186693,-0.00026381140029659624,0.0006508934763984809,-0.0014206167328630619,-0.0018765800335401746,-0.003176400948438931,-0.0009763677552515526,0.00027463821694961345,-0.0011301586341916376,-2.6191658391261172,-11.000000000000032,8.380834160873915,2.00824723200612,9.0
2025-04-25,0.00032090077227539933,1.8735772855106507e-05,4.0425219080171424e-05,0.00023092876464019012,0.0002622278621234143,0.0004436817153642595,0.00010031633715860765,0.00013173484368949852,0.00015323450436552903,-0.0039262191980245255,-0.00042876030507114536,0.0010123988828224322,-0.002389132361775994,-0.0031323799573222746,-0.0052982703710248895,-0.0016110629752005693,0.00035883407060011954,-0.00188266787934946,-2.430555555555556,-12.00000000000001,9.569444444444455,3.1890433240124336,8.0
2025-04-28,0.0003211566138696222,1.8748594705689033e-05,4.072137546771023e-05,0.00023085497559314217,0.0002620109386102978,0.0004442304187573577,0.00010020095448617193,0.00013159734318906235,0.0001534122235601521,-0.0033810155515765763,-0.00037132927816586973,0.0008879811346967969,-0.002053026205493583,-0.0026970348782354055,-0.0045609720097613835,-0.0013915913421861479,0.00032955747677188604,-0.0016212636012960333,-2.827380952380952,-12.00000000000001,9.172619047619058,2.7798572941482282,7.0
2025-04-29,0.00032115636473160664,1.8734619714619025e-05,4.06887306752662e-05,0.000230809957076085,0.00026201396089898897,0.0004442461488567358,0.00010019909924867145,0.0001315771582998555,0.00015339361866103355,-0.0057570228058896455,-0.0006216902702830066,0.0014317090264672476,-0.0035188371156937223,-0.0045961098229520565,-0.007773231533491648,-0.002349006518241595,0.00045658558761786406,-0.0027602465772010878,-2.0325708602685233,-12.99999999999999,10.967429139731466,4.563934346514891,6.0
2025-04-30,0.00031970445809634723,1.9360020302714175e-05,4.243941554761089e-05,0.00022883483562566043,0.00026054208088272164,0.0004421770595454008,0.00010031656709929101,0.0001316805709927784,0.00015248178464848566,-0.005498413806835768,-0.0005936636575484084,0.0013739435325957764,-0.0033603798796262175,-0.0043897220733468585,-0.007423707715031991,-0.0022440973663645997,0.00044278319330635045,-0.0026364954345362416,-2.2102897102897097,-12.99999999999999,10.78971028971028,4.368661902853263,5.0
2025-05-01,0.00031955813134070795,1.925022895716793e-05,4.214352325185812e-05,0.00022848825747627603,0.0002602308965969805,0.00044258459532962196,0.00010006354761639561,0.00013098333534932946,0.00015203828597671812,-0.006393773191969697,-0.0006880972107217515,0.001578521418829151,-0.003912986095016662,-0.0051055527789298115,-0.008633595749955428,-0.002605076976802307,0.0004899542060052354,-0.0030660688876784125,-1.5213611525086939,-12.99999999999999,11.478638847491295,5.040852292424112,4.0
2025-05-02,0.0003176040787238257,1.951359309419097e-05,4.307694532664384e-05,0.00022823082127793455,0.00025844929000877785,0.00044077956218844627,9.847694658891122e-05,0.00012975470551519164,0.00015041808490550316,-0.006640393853892692,-0.0007136130449190455,0.0016354479614905126,-0.004064179100838137,-0.005302889771500939,-0.008966181160764105,-0.0027052521217182696,0.0005018082294073651,-0.003184972644802932,-1.3184079601990044,-12.99999999999999,11.681592039800986,5.224565590487909,3.0
2025-05-05,0.0003184300230237891,1.9015869646498257e-05,4.1417820477228123e-05,0.00022873226847552262,0.00025960572435059154,0.0004416488315315981,9.86767820811962e-05,0.0001304650982989196,0.00015117946973361784,-0.00475742876594769,-0.0005157999387263051,0.0012030523159130987,-0.0029025803361041264,-0.003797390559234002,-0.006420728065604482,-0.0019466432900261267,0.00040187810639473286,-0.0022819877306593443,-0.7117882117882118,-11.000000000000032,10.28821178821182,3.8113200704938457,2.0
2025-05-06,0.00031866038857291686,1.8972430473448673e-05,4.1331665559270146e-05,0.0002293149061369986,0.00025985121262086727,0.00044188351824418293,9.872445458861492e-05,0.00013059267253094628,0.00015134549626535904,-0.00496212432563901,-0.0005374353151301819,0.001249864436472314,-0.0030284171201383015,-0.003960936805855369,-0.006697545793756109,-0.0020291706310514197,0.00041296334594384337,-0.00238005513821931,-0.5434782608695652,-11.000000000000032,10.456521739130467,3.9651932029636523,1.0
2025-05-07,0.00031829913007266057,1.9350819361757482e-05,4.2930913030683675e-05,0.00022619831777792267,0.0002585252279656276,0.000441652242584043,9.86201757918344e-05,0.00012905787882261008,0.00015252754219425104,,,,,,,,,,,,,,
2025-05-08,0.0003180275258473533,1.9571028963722682e-05,4.328270022822759e-05,0.00022533481729000048,0.0002580653067276561,0.0004414204795069672,9.826792713384181e-05,0.0001289568878143352,0.00015261794067715105,-0.0005408604082945155,-8.027358933197068e-05,0.00023654914593273415,-0.00028869598308479315,-0.0004100869362356703,-0.0007121394356397813,-0.0002427403018728904,0.00018448696389335476,-0.0002312408094213191,-3.832665330661322,-11.000000000000032,7.16733466933871,0.661043139953164,28.0
2025-05-09,0.0003178917516815411,1.941733048447771e-05,4.2422426155593854e-05,0.0002252775856620427,0.00025768859877088726,0.0004414742684540686,9.808496253127948e-05,0.00012897290877930532,0.00015190226571094889,0.000366362069568547,2.5051942633190984e-05,3.151566441426304e-05,0.0002542863018256614,0.0002953949750348703,0.0005065740487236967,0.00011732935589740055,0.00012583913505534574,0.0001735648772128452,-3.528528528528529,-9.999999999999964,6.471471471471435,-0.03730518250040049,27.0
2025-05-12,0.0003160336900139802,1.9630504785257393e-05,4.273660902785068e-05,0.00022231588250179603,0.00025518767306842346,0.00043893797531871146,9.7199671989595e-05,0.00012832971598483302,0.00015109329264910494,-0.0019258063671464183,-0.00024098052011034071,0.0005471941086180257,-0.0011193898198210482,-0.0014888005738421853,-0.0025720448587740153,-0.0007928884026233418,0.000273272430840282,-0.0008508417538853014,-2.7659307576517813,-11.000000000000032,8.234069242348252,1.7254323081610616,26.0
2025-05-13,0.0003222499229055929,1.8098711260079562e-05,4.093504918834562e-05,0.0002272785691911124,0.00025889766482203354,0.0004476951302348609,9.743072631814997e-05,0.00012707487111039245,0.00015582594180052521,0.010136548490491575,0.0011589983040569375,-0.002167472504161762,0.006100980535739077,0.007893706980889564,0.013629137053925114,0.003994046851004559,-0.0005074534817238697,0.004542084301583803,-3.0385002516356314,-2.000000000000046,-1.0385002516355852,-7.553575366077108,25.0
2025-05-14,0.0003222900345774888,1.8129795292525532e-05,4.069425510764482e-05,0.00022775416354235442,0.00025885856438092843,0.000448140023376069,9.685386402938332e-05,0.00012695538947415805,0.00015457113857561975,0.0075204289475463,0.0008549041911545542,-0.001579026628253833,0.004535726088120746,0.005858486255817677,0.010115855895942123,0.002954764081744109,-0.00033842919165151617,0.00337160155236063,-3.0530530530530533,-4.0000000000000036,0.9469469469469503,-5.540047961672725,24.0
2025-05-15,0.00032220239790012453,1.8053128408631443e-05,4.0448737925957105e-05,0.00022800581642209555,0.0002590004134425515,0.00044789772356708987,9.687923725403837e-05,0.0001267414273020492,0.00015444258083617,0.007780508610354671,0.0008850716384066073,-0.001637814834488878,0.004691683741597197,0.006061019310748066,0.010465040519004723,0.003058084875146875,-0.0003554638697277905,0.003487748343740932,-3.2738095238095237,-4.0000000000000036,0.7261904761904798,-5.740285736274851,23.0
2025-05-16,0.00032226218424927905,1.815206879294262e-05,4.0831023713601465e-05,0.00022791038167176928,0.0002590972631812215,0.00044782234118569727,9.7413718363358e-05,0.00012708357094174018,0.00015471192629879914,0.005324362709869323,0.0005996398249997093,-0.0010847386242162141,0.0032215881765619903,0.004150367070179135,0.007166070937441626,0.0020834207092050566,-0.00019631953172276177,0.0023902772187019564,-3.404572564612326,-6.00000000000005,2.5954274353877236,-3.8498669108920907,22.0
2025-05-19,0.0003224157196223807,1.8159394084390907e-05,4.082039092613477e-05,0.00022786179384556374,0.00025919544453973937,0.00044782029476287766,9.782839575648618e-05,0.0001276128594361693,0.0001553523959638434,0.0021909255411720844,0.00023537125898359987,-0.0003796305638723805,0.0013461352738880822,0.0017127599651716287,0.002957388709356199,0.000839691448897366,6.807235768027542e-06,0.0009904367138770956,-3.006958250497018,-8.000000000000007,4.993041749502989,-1.43809867431031,21.0
2025-05-20,0.0003223752920770491,1.818392669530553e-05,4.097521906643816e-05,0.00022776743380804648,0.0002590841608007525,0.0004477031504291726,9.787512536341393e-05,0.00012782386178987804,0.00015539624625109425,0.006679254597707451,0.0007571629745923991,-0.0013894459340717863,0.004032258831890045,0.005204273163307497,0.008985535457652943,0.0026217761697859407,-0.000283170375565998,0.0029964464552333764,-3.466699801192843,-4.999999999999982,1.5333001988071393,-4.892572464294401,20.0
2025-05-21,0.0003221433224208127,1.8099437831918874e-05,4.102406553084173e-05,0.00022688931062260135,0.0002587806299103805,0.0004478242810096424,9.740253855880564e-05,0.00012674619057247453,0.00015495815974917997,0.002323105228993843,0.000250708687355975,-0.00040923117767485137,0.0014244332618982211,0.001815383223584855,0.0031352871680793704,0.0008918536525474388,-2.6229185817204027e-06,0.0010492386658773575,-2.132023868722029,-7.000000000000028,4.867976131277999,-1.540040427939254,19.0
2025-05-22,0.0003232376882040791,1.8721089095703382e-05,4.299010753438716e-05,0.00022759181656499658,0.0002597550470369227,0.0004490702535088623,9.871112081524776e-05,0.000129014735636589,0.00015733813909622898,2.5239824125614465e-06,-1.85614669445613e-05,0.00011515691247265425,3.564975250061852e-05,1.0263147854778923e-05,1.8324331331135064e-05,-2.8623317686815074e-05,0.00014974998615559977,1.4003069000523483e-05,-2.350746268656717,-8.999999999999986,6.6492537313432685,0.24683731913670304,18.0
2025-05-23,0.0003227701053167589,1.889532687996893e-05,4.335996689810069e-05,0.00022723342827606058,0.0002594213623419912,0.00044803833751150577,9.899204539226604e-05,0.00012923757928810195,0.00015749049051966112,0.0009793032936403433,9.521646608902815e-05,-0.00010437273576365066,0.0006201581240965557,0.0007701563545578784,0.001329818531303914,0.00035965843845093073,8.679043752864164e-05,0.0004509117845559414,-2.1019900497512443,-8.000000000000007,5.898009950248763,-0.5053008000706152,17.0
2025-05-27,0.0003230838252035788,1.8825927018987856e-05,4.318657037625049e-05,0.00022720067855838054,0.00025955813304027266,0.00044855975420290744,9.884273894661101e-05,0.00012869412589741575,0.0001576277403090329,-0.0008023761829350969,-0.00011200735221661595,0.00029643690363753775,-0.0004463692783316958,-0.0006159677637750038,-0.0010630292434777404,-0.0003480038273364806,0.0002014590087086715,-0.0003453688146973698,-1.7323030907278163,-8.999999999999986,7.2676969092721695,0.8662103495667637,16.0
2025-05-28,0.0003254733076813427,1.9147125265079977e-05,4.486142383762967e-05,0.0002281893165196137,0.0002615413646724011,0.00045129220530001695,9.985556046681257e-05,0.00012952071173641128,0.00015928516597998,-0.0011483895437131258,-0.00015218753664830525,0.0003765091550745524,-0.0006538942138561131,-0.0008850165631245882,-0.0015282315931001078,-0.0004853189899883605,0.00022481104358831598,-0.000499421435269582,-1.4610389610389611,-8.999999999999986,7.538961038961025,1.134358614688832,15.0
2025-05-29,0.00032487005327984787,1.9451958215315356e-05,4.524122420394261e-05,0.00022944673923587673,0.00026093665576319865,0.0004503657100288905,9.958458432983671e-05,0.000129800129004872,0.00015869799247892477,-0.00153235419690093,-0.00019644797351917284,0.00046315270652937427,-0.0008820725054135787,-0.001183848512495084,-0.0020440452175009664,-0.0006377977064753939,0.0002498761014440233,-0.0006713425180321996,-1.1619190404797601,-8.999999999999986,7.838080959520226,1.4294127337616933,14.0
2025-05-30,0.0003245413365768256,1.934595642256005e-05,4.5184138468798086e-05,0.00022977836530526798,0.00026033853927059523,0.00044998136889838093,9.932650060658749e-05,0.00012957667072972145,0.00015848497686902862,-0.00010585758380360577,-3.068736481998115e-05,0.00014203224433966617,-2.7808559285358167e-05,-7.448046631771592e-05,-0.0001280811726011177,-7.155676340384564e-05,0.00015740344980414431,-3.3871190977280934e-05,-1.2549701789264414,-8.000000000000007,6.745029821073565,0.33125654983731234,13.0
2025-06-02,0.0003241965574812929,1.9528320041376776e-05,4.5277345371670845e-05,0.00023072807524015138,0.00026038961670991683,0.0004482756447977712,9.960206850551972e-05,0.00013012451997563543,0.00015894840715359942,-0.000519588405300249,-7.856059724763142e-05,0.0002351453295559283,-0.0002742638364184526,-0.0003960136147832513,-0.000684999688777472,-0.00023540975827969311,0.00018467813671075217,-0.00021816044289540688,-0.9356287425149701,-8.000000000000007,7.064371257485037,0.6494191373169782,12.0
2025-06-03,0.00032345514348653526,1.935005162506984e-05,4.4418617691287734e-05,0.00023140399129123785,0.000259854919556238,0.0004465095564992358,9.938843866102088e-05,0.00013024486049612984,0.00015912099525129645,-0.0003809209696910583,-6.253276609909244e-05,0.00020291690649191114,-0.0001901539359176438,-0.0002880983828494069,-0.0004995277750885756,-0.0001802732510206757,0.00017578521284963622,-0.000155682512465589,-1.0406218655967905,-8.000000000000007,6.959378134403217,0.5421231094928984,11.0
2025-06-04,0.0003235977001801359,1.9328650953239014e-05,4.4396265952440856e-05,0.00023171481789793934,0.000259878513434667,0.00044693556865367724,9.931960116818166e-05,0.00013029236345760722,0.00015916805523014474,-0.002121963832099879,-0.00026496473355342554,0.0005946950491896904,-0.001231914954779784,-0.001642590200053885,-0.0028376626210760486,-0.0008716529482168787,0.00028840637640985045,-0.0009338152732733917,-0.6986027944111777,-8.999999999999986,8.301397205588808,1.8822265513163243,10.0
2025-06-05,0.0003233639702658159,1.9348643593453476e-05,4.4626984702212e-05,0.00023116264098627006,0.00025948067360186686,0.0004465832385072905,9.93939868106958e-05,0.00013073133141682376,0.00015947535782449303,-0.0005996608453938802,-8.795180473461967e-05,0.00025232547286160075,-0.0003212530652995507,-0.0004585653908244713,-0.0007931179910769491,-0.0002670788034164252,0.00019040807875361852,-0.00025304778747152365,-0.8637956935403106,-8.000000000000007,7.136204306459696,0.7104060939079293,9.0
2025-06-06,0.0003231012173373901,1.937544575207069e-05,4.438795495648559e-05,0.00023058137153876454,0.0002591064048305503,0.00044622434119804367,9.979135317910652e-05,0.00013122281739176943,0.00015919457831040142,-0.000600605203509822,-8.80042383028891e-05,0.00025223981750469563,-0.00032224226463656915,-0.0004594698987768858,-0.0007943923424181126,-0.00026695205789229137,0.00019094363286180263,-0.0002536331935904842,-0.8607784431137725,-8.000000000000007,7.139221556886235,0.7109306913733882,8.0
2025-06-09,0.0003225218803363458,1.947634783406908e-05,4.4558365958383134e-05,0.00022917050841507653,0.0002580563573837132,0.0004463130739208736,9.885710387211717e-05,0.0001306423032740408,0.00015869228686042752,-0.0008086682890244216,-0.00011202305527782849,0.0002990980966470705,-0.0004478288590443906,-0.0006219271874213527,-0.001072972020107591,-0.0003502645346905971,0.00020377766083055622,-0.00034686522218565726,-0.6986027944111776,-8.000000000000007,7.301397205588829,0.8706205684278236,7.0
2025-06-10,0.0003224786834742199,1.9496129476376873e-05,4.453164452939482e-05,0.00022905993739115105,0.0002579521239267703,0.00044620968264678153,9.879136698003417e-05,0.0001307037818245516,0.0001587463565747147,-0.0006751002159596027,-9.647113525568975e-05,0.0002690062477219719,-0.0003679752050635025,-0.0005180915864270637,-0.0008936240544900902,-0.00029728197421819303,0.00019520070858104586,-0.000287096895192312,-0.7984031936127745,-8.000000000000007,7.201596806387233,0.7677866480818798,6.0
2025-06-11,0.00032260947738468334,1.950230357833809e-05,4.463569904049569e-05,0.0002295054006798347,0.00025786123428443,0.00044635628132112196,9.889020099286761e-05,0.0001307661861859025,0.00015914442830030587,0.00043328143689515795,3.236777660934537e-05,1.9732361359878693e-05,0.00029574081238468617,0.00034395595635541897,0.000594998183421635,0.00014283079837834435,0.00012361086115788121,0.0002086065273238348,-0.6487025948103793,-7.000000000000028,6.35129740518965,-0.08517867897709852,5.0
2025-06-12,0.00032258099642792465,1.9348304744218204e-05,4.4194543005645044e-05,0.0002298611916836646,0.0002579828419887128,0.00044602224788262184,9.887996165661317e-05,0.0001311805475677691,0.00015903294987362456,0.00035487970545712967,2.3102988150833586e-05,3.692670695069422e-05,0.0002491914565452181,0.00028310888465951206,0.0004894021750721974,0.00011170366673783238,0.00012909232429864396,0.00017346806018883935,-0.588677354709419,-7.000000000000028,6.41132264529061,-0.024858702962722745,4.0
2025-06-13,0.0003224764522547094,1.9249367442740675e-05,4.4053444169656255e-05,0.00023006514884409395,0.00025802329828198805,0.0004458700343311958,9.878066850277768e-05,0.00013128114845574956,0.00015898224120086264,0.0021065692564699507,0.00022664786258976948,-0.00035740204422554076,0.0012978163834797757,0.0016459175291890036,0.0028420591784955075,0.0008071272447728802,1.5933376980665066e-05,0.0009563384580744568,-0.937031484257871,-6.00000000000005,5.062968515742178,-1.3731271128457658,3.0
2025-06-16,0.0003233221768865182,1.938179662998347e-05,4.4739797796007364e-05,0.00022888375289019,0.0002595490310854463,0.0004469080653651291,9.968743336098121e-05,0.0001317715631332792,0.00015933272637396164,0.00046022335090779246,3.529638213180825e-05,1.3934378061824128e-05,0.00031081693329365433,0.0003660481712532696,0.0006307780446835089,0.00015404193648784197,0.0001229204286528491,0.00022051732503679407,-0.6739890164752871,-7.000000000000028,6.326010983524741,-0.10536599519088075,2.0
2025-06-17,0.00032336721887480865,1.9267824830636752e-05,4.4068014397998173e-05,0.00022920411238327567,0.0002601572539519159,0.000446672574845509,9.986779001549435e-05,0.0001316030987599961,0.00015899247627342456,-0.0023654955557590967,-0.0002933090163506906,0.0006491142966698076,-0.0013800375933160777,-0.001831582101645417,-0.003164699981280769,-0.0009677037712687524,0.0003054473786783601,-0.0010427283336579777,-0.4995004995004996,-8.999999999999986,8.500499500499487,2.0694833642331485,1.0
2025-06-18,0.0003236779379312959,1.916783242904338e-05,4.3726887896779966e-05,0.0002285588023221525,0.0002603502015373504,0.0004469296962026658,0.00010022541160693819,0.0001321185593617055,0.00015974470057712712,,,,,,,,,,,,,,
2025-06-20,0.00032368127090914996,1.9158252177968437e-05,4.369481797010458e-05,0.0002286246958540464,0.00026037055728930677,0.000446901572355003,0.00010021751540550467,0.000132111093036085,0.00015978314933809694,-0.001908471701977622,-0.0002605976077738418,0.0005024590158227603,-0.00111300428317551,-0.001461397469992713,-0.002562896161711972,-0.0007850678186505789,0.00029434037941855596,-0.00084644976734277,-1.8391521197007483,-9.999999999999964,8.160847880299215,1.722768660878498,27.0
2025-06-23,0.00032292274444163075,1.869793788722886e-05,4.3047670642044614e-05,0.0002277089768024759,0.00025947821215020615,0.0004461556078284466,9.941184300816348e-05,0.00013135327571169082,0.00015880064257456686,-0.0018217651866498429,-0.00025009592336629324,0.00048383557823737286,-0.0010613493961127317,-0.0013948237792923116,-0.0024457057268056945,-0.0007511843278568147,0.00028722574359371926,-0.0008080038813472339,-3.9007976071784647,-12.00000000000001,8.099202392821546,1.6552634160509019,26.0
2025-06-24,0.00032332281608938543,1.8667808893700068e-05,4.313989911562762e-05,0.00022625905947982523,0.0002600414619441235,0.00044651271572393556,0.000100050052274948,0.00013213361182190747,0.00015886900393508613,-0.001563485337433149,-0.0002178059650655003,0.000430926954737162,-0.0009078014316169414,-0.0011953453291093383,-0.0020976278400852227,-0.0006482694431988372,0.0002692637924164412,-0.000691685816723492,-6.094217347956133,-13.999999999999968,7.905782652043835,1.4562326128459002,25.0
2025-06-25,0.00032374680274926656,1.8807675172036313e-05,4.384314226444372e-05,0.00022463091899304645,0.00026060217565413265,0.00044729508665486704,9.969644089282049e-05,0.00013192675256543085,0.0001595709695296491,-0.0029598854963797253,-0.0003927301489674781,0.0007187130799662438,-0.0017489866164088932,-0.0022722229374379857,-0.003980299784070374,-0.0012026119367862808,0.00037057586447696933,-0.0013206586320226948,-5.01123315027459,-13.999999999999968,8.988766849725378,2.534297105754315,24.0
2025-06-26,0.0003235404484713315,1.8805265944484462e-05,4.393089542148943e-05,0.00022490123172452085,0.0002605301583326493,0.00044673503364851765,9.98257893927081e-05,0.0001322050029427599,0.00015957060587884085,-0.000920753566777008,-0.0001371421742609712,0.0002996649569898678,-0.0005229780263584322,-0.000699254264158018,-0.0012310502046831394,-0.0003936687230055643,0.00022263828981675815,-0.0004013450712186154,-6.57665505226481,-13.999999999999968,7.423344947735158,0.9603422168760334,23.0
2025-06-27,0.0003237890262345971,1.8983764439696417e-05,4.434946895082732e-05,0.00022572061630814173,0.0002609485541129093,0.0004468639595291353,9.968312279104743e-05,0.00013267032584135204,0.00015955198113804238,0.0011060225194725935,0.00011702113295431602,-0.00011641940550256963,0.0006958797566731384,0.0008643232488071099,0.0015016145183200016,0.0004099216448738189,7.581885422005438e-05,0.0005121752551641004,-6.1375,-12.00000000000001,5.8625000000000105,-0.6037253557479598,22.0
2025-06-30,0.00032347756892353146,1.9060559456631714e-05,4.469539557151775e-05,0.00022520069944120097,0.0002607319338807995,0.0004462246720325153,9.945043272405852e-05,0.0001319420811405175,0.00015932304719992423,-0.0017988259699104718,-0.00024692786463306163,0.00048088274134014603,-0.0010504036003457888,-0.0013763038883666883,-0.002415453922478815,-0.0007422679531423097,0.0002861876874112925,-0.0007973908097367039,-4.897806580259223,-12.99999999999999,8.102193419740766,1.6379872123397785,21.0
2025-07-01,0.00032342872134738103,1.9126306599771528e-05,4.496583736419225e-05,0.0002255682492907129,0.0002608103204172196,0.0004461971582413993,9.959689101851141e-05,0.00013229267989431175,0.00015930173764325777,0.002519169916120005,0.00029431867631483314,-0.0004063148141626385,0.00154531203618097,0.0019544921743343607,0.0034068978597158544,0.000970441094227872,-2.7290257043866516e-05,0.0011491205778076967,-4.2250000000000005,-8.999999999999986,4.774999999999985,-1.6946661647754686,20.0
2025-07-02,0.00032282115370841285,1.9309101089093985e-05,4.5100202257000195e-05,0.00022540358905332253,0.0002603618158118158,0.0004451269202933166,9.935443270240894e-05,0.00013229274048365023,0.0001593556181645894,0.0031326331315735412,0.0003714629972237158,-0.0005323876105406165,0.0019142328139845092,0.002427706296645315,0.004233830394856526,0.001213742812743464,-7.19198728877639e-05,0.001425991613167913,-4.704568023833169,-8.999999999999986,4.2954319761668165,-2.1686040684598806,19.0
2025-07-03,0.00032290375965095383,1.9298722825281933e-05,4.496889364791636e-05,0.00022579506887590806,0.0002603153226081914,0.0004453408810312881,9.93993926955214e-05,0.0001320586898771586,0.00015912574926509453,0.005763816626024102,0.0007012086440286527,-0.0010732770585995903,0.0034960397441145116,0.004457155739165008,0.007781776786356869,0.002257298256700274,-0.0002633781024495718,0.002611836513015615,-6.742424242424242,-8.999999999999986,2.2575757575757436,-4.199279478877246,18.0
2025-07-07,0.0003231436205329881,1.93447735802603e-05,4.5014922733903154e-05,0.0002256188484990743,0.0002604234319977061,0.00044584145971571427,9.938826354342915e-05,0.00013236043116143364,0.00015904372422341408,0.0018853907664157727,0.00021514129786079808,-0.0002760665924821563,0.0011646029005696302,0.0014654605504954138,0.0025523493813702034,0.0007189849055389684,1.8818822361277188e-05,0.0008632895896602246,-1.7627412172191983,-7.000000000000028,5.23725878278083,-1.205737445491046,17.0
2025-07-08,0.0003228262894695022,1.9138204787341543e-05,4.469608918783238e-05,0.0002257116316256573,0.0002604426814314455,0.0004452953819916143,9.889861322942808e-05,0.00013160131994409765,0.0001587993833355262,0.0014890255726732735,0.00016529802775230865,-0.00019498751905672635,0.0009266522807094969,0.0011599888432084664,0.002017778989832272,0.0005614202838082241,4.6843832535328625e-05,0.0006845107124527499,-1.4610389610389611,-7.000000000000028,5.538961038961068,-0.9000689477137991,16.0
2025-07-09,0.00032283582046286794,1.914892081904913e-05,4.4717561107168675e-05,0.00022549823805300897,0.0002605102081169622,0.00044526716438808914,9.895705588487116e-05,0.00013167411218896328,0.0001587835982288676,0.0012757151357428408,0.00013857333998494966,-0.00015112336916718274,0.0007982235478439976,0.0009955123154257893,0.0017301136954302218,0.00047687474037573323,6.242037680246431e-05,0.000588332354208179,-1.2993503248375815,-7.000000000000028,5.700649675162447,-0.7354292657822112,15.0
2025-07-10,0.00032296768352166116,1.919414342384079e-05,4.491985662986765e-05,0.0002252476652893909,0.00026055176887321394,0.00044532914220173927,9.87174025910957e-05,0.00013209286756586284,0.00015888939382525686,0.0017155260225914875,0.00019372355982656925,-0.00024128629373095797,0.0010622407591225334,0.0013346996670947954,0.002323031514932912,0.0006510144401913728,3.088396820396566e-05,0.0007866411904946037,-1.6410965794768613,-7.000000000000028,5.358903420523167,-1.074772156807823,14.0
2025-07-11,0.000322548315947938,1.8908945016052993e-05,4.420548264805313e-05,0.00022415524791610157,0.0002601185237802202,0.0004450919350248334,9.861060719878914e-05,0.00013152785544906127,0.00015854172385903424,0.0004147349181168084,3.046269714641649e-05,2.5258791668326524e-05,0.0002795637340056879,0.0003312265285120177,0.0005693948074934553,0.00013517236971590652,0.00012482788153798146,0.00020009855025311248,-1.6409746394828442,-8.000000000000007,6.359025360517163,-0.07114933030956738,13.0
2025-07-14,0.00032259352485540125,1.893924994603591e-05,4.44410043782725e-05,0.00022446855678349097,0.0002604229589697395,0.0004451242206616456,9.844896645560514e-05,0.00013142434689859605,0.00015852517708740696,0.0013717079291614006,0.0001504248183320086,-0.000171178683874842,0.0008550356837819402,0.0010696558656011434,0.0018597325361363552,0.000514534067772807,5.517640009053167e-05,0.0006314557780808923,-2.379759519038076,-8.000000000000007,5.620240480961931,-0.8097032055456133,12.0
2025-07-15,0.00032258300120580676,1.891979909931256e-05,4.4413361194330694e-05,0.00022431727687578448,0.0002604299029506251,0.0004450952370934512,9.845869199084256e-05,0.00013149725102099192,0.0001584366007254749,0.0018459185118789164,0.00020983952591012515,-0.00026867082349333975,0.001139913605052484,0.0014354525868611571,0.0024991353606599546,0.000702622744735693,2.0783677256389825e-05,0.0008451414783064144,-1.7483822797411648,-7.000000000000028,5.251617720258864,-1.175705567525232,11.0
2025-07-16,0.00032255061022339276,1.9048659188186574e-05,4.444797041697295e-05,0.00022404349232154524,0.00026061462625241743,0.0004448153124234122,9.873152305543257e-05,0.0001314123057908054,0.00015898267881947584,-0.00028148121785546195,-5.665468442447168e-05,0.00016859187114958888,-0.00013900806133552486,-0.00020530446696361763,-0.00036965110163462186,-0.00014083114365989242,0.00017531236712701505,-0.00011330901243939784,-1.1102794411177646,-8.000000000000007,6.889720558882242,0.46618986970306775,10.0
2025-07-17,0.0003222747634379589,1.8626629130205398e-05,4.3983681800038995e-05,0.00022351844012708503,0.00026046835035098924,0.0004443978645842376,9.869342881427541e-05,0.0001308053005920508,0.0001592941581732746,-0.0014923964054233726,-0.0002088062124093292,0.0004169447526859453,-0.0008671843285121045,-0.0011392756799764618,-0.0020024743876574814,-0.0006210161033911764,0.0002626926812147549,-0.0006587420092577288,-1.1744127936031985,-8.999999999999986,7.825587206396787,1.4005575144211395,9.0
2025-07-18,0.0003221391152348521,1.8438062235269417e-05,4.352535585506586e-05,0.00022388070599009975,0.0002606360557377936,0.0004441400891442236,9.881883762260106e-05,0.00013079692108154857,0.00015891581926971875,-0.0012958845408145565,-0.00018434893525938456,0.0003760703622638994,-0.0007486276534633424,-0.000987424194706855,-0.0017375759459114545,-0.0005428991047654841,0.0002483922768923921,-0.0005704735561276384,-1.3216957605985036,-8.999999999999986,7.678304239401482,1.2487855810334594,8.0
